id_cliente,fecha_hora,nombre,email,telefono,ciudad,tipo_cliente,sucursal_preferida
C-F9393CAFAA,2026-09-11 17:53:13,Hugo Salazar,hugo.salazar.23@obelie.mx,3390015082,Guadalajara,frecuente,Plaza Obelie
C-04D0F4F9D2,2026-09-11 17:53:14,Jorge Castillo,jorge.castillo.36@obelie.mx,3394762334,Zapopan,nuevo,Sur
C-CDA4411E71,2026-09-11 17:53:14,Fernando Diaz,fernando.diaz.52@obelie.mx,3370408188,Guadalajara,evento,Centro
C-7CCB9CC831,2026-09-11 17:53:15,Paola Nunez,paola.nunez.57@obelie.mx,3364487763,Tlajomulco,evento,Plaza Obelie
C-E999F4B69B,2026-09-11 17:53:15,Elena Vargas,elena.vargas.28@obelie.mx,3319061088,Tlaquepaque,nuevo,Sur
C-5634B43BEE,2026-09-11 17:53:15,Camila Herrera,camila.herrera.37@obelie.mx,3349589823,Tlaquepaque,evento,Plaza Obelie
C-8AF33C2E71,2026-09-11 17:53:16,Paola Nunez,paola.nunez.74@obelie.mx,3352457891,Tonalá,mayoreo,Norte
C-09690EF1B3,2026-09-11 17:53:16,Hugo Salazar,hugo.salazar.60@obelie.mx,3376286949,Tlaquepaque,frecuente,Norte
C-9DCC8F47F0,2026-09-11 17:53:16,Elena Vargas,elena.vargas.85@obelie.mx,3348271042,Zapopan,nuevo,Centro
C-EA13A4183D,2026-09-11 17:53:17,Ricardo Flores,ricardo.flores.72@obelie.mx,3343683196,Tonalá,frecuente,Plaza Obelie
C-CFD03D2F40,2026-09-11 17:53:17,Paola Nunez,paola.nunez.60@obelie.mx,3395566166,Tonalá,nuevo,Norte
C-2C10D3E7C6,2026-09-11 17:53:17,Andres Molina,andres.molina.96@obelie.mx,3386794335,Tlaquepaque,mayoreo,Centro
C-BB923F6AAB,2026-09-11 17:53:17,Jorge Castillo,jorge.castillo.51@obelie.mx,3340287217,Tlajomulco,mayoreo,Norte
C-46BB77880F,2026-09-11 17:53:18,Hugo Salazar,hugo.salazar.29@obelie.mx,3325716614,Tlajomulco,nuevo,Sur
C-A4B29CB683,2026-09-11 17:53:18,Mateo Aguilar,mateo.aguilar.44@obelie.mx,3333828584,Tlaquepaque,frecuente,Plaza Obelie
C-2F96BCB51D,2026-09-11 17:53:18,Andres Molina,andres.molina.73@obelie.mx,3380448244,Zapopan,evento,Centro
C-D0541FB4A0,2026-09-11 17:53:19,Jorge Castillo,jorge.castillo.22@obelie.mx,3336856105,Zapopan,evento,Norte
C-96EF91D732,2026-09-11 17:53:19,Ricardo Flores,ricardo.flores.85@obelie.mx,3379699638,Zapopan,nuevo,Sur
C-01A0038A03,2026-09-11 17:53:19,Daniela Pineda,daniela.pineda.14@obelie.mx,3385276433,Tlaquepaque,mayoreo,Centro
C-C35ADE9796,2026-09-11 17:53:20,Camila Herrera,camila.herrera.61@obelie.mx,3365557367,Guadalajara,nuevo,Sur
C-399AF1986F,2026-09-11 17:53:20,Valeria Ortiz,valeria.ortiz.76@obelie.mx,3354046929,Tonalá,frecuente,Sur
C-6F33F2C7A0,2026-09-11 17:53:20,Paola Nunez,paola.nunez.51@obelie.mx,3353804465,Tlajomulco,nuevo,Sur
C-D2F4FF83EF,2026-09-11 17:53:21,Camila Herrera,camila.herrera.85@obelie.mx,3368676951,Tonalá,frecuente,Sur
C-2D1EFCDE3F,2026-09-11 17:53:21,Jorge Castillo,jorge.castillo.24@obelie.mx,3330054791,Tlaquepaque,evento,Centro
C-1603F141FA,2026-09-11 17:53:21,Sofia Ramirez,sofia.ramirez.61@obelie.mx,3323363972,Zapopan,mayoreo,Plaza Obelie
C-5FBFAA7CD8,2026-09-11 17:53:22,Andres Molina,andres.molina.22@obelie.mx,3344113281,Tlaquepaque,mayoreo,Norte
C-91AAAC3F50,2026-09-11 17:53:22,Andres Molina,andres.molina.33@obelie.mx,3356567307,Zapopan,nuevo,Plaza Obelie
C-C1DDC1392C,2026-09-11 17:53:23,Elena Vargas,elena.vargas.84@obelie.mx,3336141388,Tlaquepaque,frecuente,Plaza Obelie
C-53F4C1D88E,2026-09-11 17:53:23,Jorge Castillo,jorge.castillo.51@obelie.mx,3317961556,Guadalajara,nuevo,Sur
C-54D37D3BA9,2026-09-11 17:53:23,Camila Herrera,camila.herrera.84@obelie.mx,3390014216,Tlajomulco,nuevo,Norte
C-09F8CB2A98,2026-09-11 17:53:23,Hugo Salazar,hugo.salazar.41@obelie.mx,3377067794,Guadalajara,frecuente,Centro
C-EF3CC8C332,2026-09-11 17:53:24,Elena Vargas,elena.vargas.96@obelie.mx,3356736782,Guadalajara,frecuente,Centro
C-3E62029F8D,2026-09-11 17:53:24,Hugo Salazar,hugo.salazar.20@obelie.mx,3349914714,Zapopan,nuevo,Norte
C-440A764308,2026-09-11 17:53:24,Hugo Salazar,hugo.salazar.48@obelie.mx,3344822937,Tonalá,frecuente,Plaza Obelie
C-1456433BAE,2026-09-11 17:53:25,Ricardo Flores,ricardo.flores.57@obelie.mx,3314806941,Tonalá,mayoreo,Sur
C-F7CA239141,2026-09-11 17:53:25,Valeria Ortiz,valeria.ortiz.36@obelie.mx,3325528526,Tonalá,mayoreo,Sur
C-282533E578,2026-09-11 17:53:25,Valeria Ortiz,valeria.ortiz.64@obelie.mx,3330566196,Tlaquepaque,mayoreo,Centro
C-9D15D58F4B,2026-09-11 17:53:25,Elena Vargas,elena.vargas.93@obelie.mx,3338021687,Guadalajara,frecuente,Plaza Obelie
C-69C05C0F4E,2026-09-11 17:53:26,Fernando Diaz,fernando.diaz.41@obelie.mx,3316647470,Guadalajara,mayoreo,Norte
C-B57AB89363,2026-09-11 17:53:26,Fernando Diaz,fernando.diaz.82@obelie.mx,3348532507,Tonalá,mayoreo,Plaza Obelie
C-8765C27705,2026-09-11 17:53:26,Fernando Diaz,fernando.diaz.13@obelie.mx,3314198246,Tlaquepaque,frecuente,Norte
C-AF89B5EE81,2026-09-11 17:53:27,Elena Vargas,elena.vargas.97@obelie.mx,3311164334,Tlaquepaque,evento,Sur
C-17F149FBEC,2026-09-11 17:53:27,Daniela Pineda,daniela.pineda.99@obelie.mx,3394641186,Guadalajara,nuevo,Centro
C-7215D7AC63,2026-09-11 17:53:27,Elena Vargas,elena.vargas.52@obelie.mx,3358059245,Guadalajara,mayoreo,Norte
C-F0AF9447F0,2026-09-11 17:53:28,Andres Molina,andres.molina.77@obelie.mx,3351201600,Zapopan,mayoreo,Plaza Obelie
C-D035B0BD24,2026-09-11 17:53:28,Ricardo Flores,ricardo.flores.43@obelie.mx,3379757040,Tlaquepaque,mayoreo,Norte
C-A680C96413,2026-09-11 17:53:28,Daniela Pineda,daniela.pineda.14@obelie.mx,3398544955,Zapopan,evento,Norte
C-46CC627BE5,2026-09-11 17:53:29,Ricardo Flores,ricardo.flores.29@obelie.mx,3335054662,Guadalajara,evento,Plaza Obelie
C-BD079F8714,2026-09-11 17:53:29,Hugo Salazar,hugo.salazar.73@obelie.mx,3358491178,Tlaquepaque,nuevo,Plaza Obelie
C-B118949375,2026-09-11 17:53:30,Hugo Salazar,hugo.salazar.30@obelie.mx,3367908749,Tlaquepaque,nuevo,Sur
C-4ABF465F41,2026-09-11 17:53:30,Mateo Aguilar,mateo.aguilar.59@obelie.mx,3311201875,Tlaquepaque,mayoreo,Norte
C-38D057F2C7,2026-09-11 17:53:30,Ricardo Flores,ricardo.flores.46@obelie.mx,3391152546,Zapopan,frecuente,Sur
C-419EE5CFAE,2026-09-11 17:53:30,Sofia Ramirez,sofia.ramirez.61@obelie.mx,3371121680,Zapopan,evento,Sur
C-C67DE7E6E4,2026-09-11 17:53:31,Andres Molina,andres.molina.17@obelie.mx,3321502549,Zapopan,mayoreo,Sur
C-3011A7AB8C,2026-09-11 17:53:31,Sofia Ramirez,sofia.ramirez.43@obelie.mx,3393444153,Guadalajara,mayoreo,Plaza Obelie
C-F6BDD9FF19,2026-09-11 17:53:31,Hugo Salazar,hugo.salazar.65@obelie.mx,3399366458,Tlajomulco,nuevo,Sur
C-25AA33E25B,2026-09-11 17:53:32,Jorge Castillo,jorge.castillo.19@obelie.mx,3327674731,Tlajomulco,frecuente,Centro
C-D2258BA5E9,2026-09-11 17:53:32,Sofia Ramirez,sofia.ramirez.22@obelie.mx,3317575678,Guadalajara,evento,Plaza Obelie
C-3DB7387A3A,2026-09-11 17:53:32,Hugo Salazar,hugo.salazar.46@obelie.mx,3339531412,Tonalá,evento,Centro
C-6A9FC6A202,2026-09-11 17:53:33,Hugo Salazar,hugo.salazar.52@obelie.mx,3381195800,Tlajomulco,mayoreo,Centro
C-E28CAC3557,2026-09-11 17:53:33,Sofia Ramirez,sofia.ramirez.36@obelie.mx,3385965639,Guadalajara,nuevo,Plaza Obelie
C-2E18C818C6,2026-09-11 17:53:33,Daniela Pineda,daniela.pineda.14@obelie.mx,3338857370,Tonalá,nuevo,Plaza Obelie
C-E0579C6BFA,2026-09-11 17:53:33,Fernando Diaz,fernando.diaz.30@obelie.mx,3347764479,Tlajomulco,nuevo,Norte
C-986391CCD8,2026-09-11 17:53:34,Sofia Ramirez,sofia.ramirez.66@obelie.mx,3317555572,Tonalá,mayoreo,Sur
C-6CA57537D1,2026-09-11 17:53:34,Hugo Salazar,hugo.salazar.97@obelie.mx,3340109348,Zapopan,nuevo,Plaza Obelie
C-AF78AE09A3,2026-09-11 17:53:34,Andres Molina,andres.molina.98@obelie.mx,3365276273,Zapopan,nuevo,Centro
C-49CD7B13F5,2026-09-11 17:53:34,Sofia Ramirez,sofia.ramirez.29@obelie.mx,3389606169,Tonalá,nuevo,Sur
C-CDC53C030D,2026-09-11 17:53:35,Jorge Castillo,jorge.castillo.30@obelie.mx,3326314955,Tlajomulco,frecuente,Centro
C-799BCBB05A,2026-09-11 17:53:35,Daniela Pineda,daniela.pineda.71@obelie.mx,3388827375,Guadalajara,evento,Centro
C-E2713C7836,2026-09-11 17:53:35,Andres Molina,andres.molina.52@obelie.mx,3366372008,Tlaquepaque,evento,Sur
C-97BD31F7DF,2026-09-11 17:53:36,Camila Herrera,camila.herrera.48@obelie.mx,3388736338,Guadalajara,evento,Plaza Obelie
C-CC97A9FFA7,2026-09-11 17:53:36,Daniela Pineda,daniela.pineda.73@obelie.mx,3350332599,Zapopan,evento,Sur
C-754F260F75,2026-09-11 17:53:36,Elena Vargas,elena.vargas.84@obelie.mx,3376747939,Tlajomulco,nuevo,Norte
C-54CFB7DE6E,2026-09-11 17:53:37,Daniela Pineda,daniela.pineda.99@obelie.mx,3370383232,Guadalajara,mayoreo,Sur
C-5BAF281D26,2026-09-11 17:53:37,Sofia Ramirez,sofia.ramirez.96@obelie.mx,3396577043,Tlajomulco,evento,Centro
C-252629C679,2026-09-11 17:53:37,Paola Nunez,paola.nunez.95@obelie.mx,3390707978,Zapopan,nuevo,Plaza Obelie
C-2D057E97D6,2026-09-11 17:53:38,Paola Nunez,paola.nunez.29@obelie.mx,3318559156,Tlaquepaque,frecuente,Plaza Obelie
C-DD2AC14C73,2026-09-11 17:53:38,Sofia Ramirez,sofia.ramirez.43@obelie.mx,3342394067,Guadalajara,evento,Plaza Obelie
C-0DC64462A3,2026-09-11 17:53:38,Ricardo Flores,ricardo.flores.27@obelie.mx,3387417965,Tonalá,nuevo,Plaza Obelie
C-E4F49A52D5,2026-09-11 17:53:39,Mateo Aguilar,mateo.aguilar.28@obelie.mx,3398369003,Tlajomulco,frecuente,Plaza Obelie
C-BED2EC8DB7,2026-09-11 17:53:39,Hugo Salazar,hugo.salazar.63@obelie.mx,3361004890,Tlajomulco,mayoreo,Sur
C-3889D714DD,2026-09-11 17:53:39,Elena Vargas,elena.vargas.60@obelie.mx,3317313834,Guadalajara,nuevo,Sur
C-28E78C12AD,2026-09-11 17:53:40,Sofia Ramirez,sofia.ramirez.56@obelie.mx,3388363867,Guadalajara,frecuente,Sur
C-D506950956,2026-09-11 17:53:40,Fernando Diaz,fernando.diaz.71@obelie.mx,3352775828,Tonalá,evento,Norte
C-EBE3CCFC53,2026-09-11 17:53:40,Paola Nunez,paola.nunez.67@obelie.mx,3356694327,Tlaquepaque,evento,Plaza Obelie
C-BFEFD542F6,2026-09-11 17:53:41,Elena Vargas,elena.vargas.22@obelie.mx,3349952192,Guadalajara,nuevo,Centro
C-5E8D1D7AC4,2026-09-11 17:53:41,Mateo Aguilar,mateo.aguilar.23@obelie.mx,3332177891,Tonalá,frecuente,Plaza Obelie
C-B4837FFA7A,2026-09-11 17:53:41,Valeria Ortiz,valeria.ortiz.54@obelie.mx,3343664550,Tonalá,evento,Plaza Obelie
C-91B4E14B50,2026-09-11 17:53:41,Daniela Pineda,daniela.pineda.76@obelie.mx,3315301824,Tonalá,nuevo,Norte
C-000950AA47,2026-09-11 17:53:42,Ricardo Flores,ricardo.flores.25@obelie.mx,3381335929,Tonalá,nuevo,Sur
C-1A380828A6,2026-09-11 17:53:42,Valeria Ortiz,valeria.ortiz.82@obelie.mx,3311498982,Guadalajara,nuevo,Centro
C-570B2F1531,2026-09-11 17:53:42,Ricardo Flores,ricardo.flores.70@obelie.mx,3350162993,Tlaquepaque,frecuente,Plaza Obelie
C-76267EF71A,2026-09-11 17:53:43,Sofia Ramirez,sofia.ramirez.14@obelie.mx,3357248521,Zapopan,nuevo,Plaza Obelie
C-7389D2BE60,2026-09-11 17:53:43,Elena Vargas,elena.vargas.64@obelie.mx,3310197646,Zapopan,evento,Centro
C-5C28EBDF1F,2026-09-11 17:53:44,Jorge Castillo,jorge.castillo.43@obelie.mx,3378907390,Tlaquepaque,frecuente,Norte
C-56A713791F,2026-09-11 17:53:44,Elena Vargas,elena.vargas.86@obelie.mx,3373842602,Tonalá,frecuente,Norte
C-0355F0BF35,2026-09-11 17:53:44,Camila Herrera,camila.herrera.94@obelie.mx,3386286825,Zapopan,nuevo,Centro
C-43EF440812,2026-09-11 17:53:44,Paola Nunez,paola.nunez.77@obelie.mx,3317365052,Tlajomulco,mayoreo,Sur
C-338EEFCA46,2026-09-11 17:53:45,Daniela Pineda,daniela.pineda.26@obelie.mx,3326236429,Zapopan,frecuente,Norte
C-158329E569,2026-09-11 17:53:45,Mateo Aguilar,mateo.aguilar.97@obelie.mx,3324779937,Zapopan,evento,Centro
C-25B4C25495,2026-09-11 17:53:45,Mateo Aguilar,mateo.aguilar.19@obelie.mx,3341117870,Tonalá,mayoreo,Norte
C-125890264A,2026-09-11 17:53:46,Daniela Pineda,daniela.pineda.49@obelie.mx,3342181399,Zapopan,evento,Sur
C-6C205C1411,2026-09-11 17:53:46,Jorge Castillo,jorge.castillo.68@obelie.mx,3315231191,Tlajomulco,mayoreo,Norte
C-318A52A260,2026-09-11 17:53:46,Paola Nunez,paola.nunez.64@obelie.mx,3373702866,Guadalajara,mayoreo,Centro
C-87289DA2CA,2026-09-11 17:53:46,Mateo Aguilar,mateo.aguilar.58@obelie.mx,3378262454,Guadalajara,mayoreo,Norte
C-B16C138EEB,2026-09-11 17:53:47,Fernando Diaz,fernando.diaz.73@obelie.mx,3352958098,Guadalajara,mayoreo,Norte
C-7FBA3F89ED,2026-09-11 17:53:47,Elena Vargas,elena.vargas.52@obelie.mx,3363134254,Tlajomulco,frecuente,Norte
C-7ED287445F,2026-09-11 17:53:47,Fernando Diaz,fernando.diaz.51@obelie.mx,3351649893,Zapopan,evento,Sur
C-BE76C18B45,2026-09-11 17:53:48,Ricardo Flores,ricardo.flores.26@obelie.mx,3358701693,Zapopan,frecuente,Norte
C-648CEBC714,2026-09-11 17:53:48,Jorge Castillo,jorge.castillo.27@obelie.mx,3312981826,Tlaquepaque,frecuente,Norte
C-6FB3580619,2026-09-11 17:53:48,Hugo Salazar,hugo.salazar.87@obelie.mx,3334124603,Tonalá,nuevo,Norte
C-320040E1B8,2026-09-11 17:53:48,Camila Herrera,camila.herrera.26@obelie.mx,3316368653,Tlaquepaque,frecuente,Centro
C-85B7A7BF86,2026-09-11 17:53:49,Daniela Pineda,daniela.pineda.92@obelie.mx,3326504448,Tlajomulco,mayoreo,Norte
C-BEAA026934,2026-09-11 17:53:49,Sofia Ramirez,sofia.ramirez.63@obelie.mx,3379488373,Tlajomulco,mayoreo,Sur
C-FC568FC4E4,2026-09-11 17:53:50,Mateo Aguilar,mateo.aguilar.11@obelie.mx,3351875473,Tonalá,nuevo,Plaza Obelie
C-EBDCBA3891,2026-09-11 17:53:50,Fernando Diaz,fernando.diaz.68@obelie.mx,3345402893,Guadalajara,frecuente,Norte
C-5C88D8204D,2026-09-11 17:53:50,Sofia Ramirez,sofia.ramirez.10@obelie.mx,3377428005,Guadalajara,evento,Centro
C-1040A9F2A8,2026-09-11 17:53:50,Camila Herrera,camila.herrera.79@obelie.mx,3376378146,Tlajomulco,frecuente,Plaza Obelie
C-F64F43ED01,2026-09-11 17:53:51,Hugo Salazar,hugo.salazar.58@obelie.mx,3338313681,Tonalá,frecuente,Sur
C-74D0E8C286,2026-09-11 17:53:51,Paola Nunez,paola.nunez.67@obelie.mx,3342272331,Guadalajara,nuevo,Norte
C-A163894631,2026-09-11 17:53:52,Elena Vargas,elena.vargas.64@obelie.mx,3339994021,Tlajomulco,frecuente,Plaza Obelie
C-C52C7A8BA9,2026-09-11 17:53:52,Elena Vargas,elena.vargas.70@obelie.mx,3342106144,Tonalá,mayoreo,Sur
C-D85430FDCD,2026-09-11 17:53:52,Valeria Ortiz,valeria.ortiz.25@obelie.mx,3377881935,Zapopan,frecuente,Centro
C-86EEA3D553,2026-09-11 17:53:52,Valeria Ortiz,valeria.ortiz.19@obelie.mx,3387083422,Tonalá,mayoreo,Sur
C-9F782570B8,2026-09-11 17:53:53,Paola Nunez,paola.nunez.90@obelie.mx,3320139663,Tonalá,evento,Sur
C-FEFF5F1F4B,2026-09-11 17:53:53,Paola Nunez,paola.nunez.57@obelie.mx,3345336352,Tlajomulco,frecuente,Plaza Obelie
C-F04BD94646,2026-09-11 17:53:54,Paola Nunez,paola.nunez.37@obelie.mx,3340252764,Tlaquepaque,mayoreo,Centro
C-75AAC27EFF,2026-09-11 17:53:54,Hugo Salazar,hugo.salazar.28@obelie.mx,3386435191,Tlaquepaque,mayoreo,Sur
C-4F756F739F,2026-09-11 17:53:54,Elena Vargas,elena.vargas.55@obelie.mx,3389183663,Tlaquepaque,frecuente,Sur
C-6A1B6028AD,2026-09-11 17:53:55,Sofia Ramirez,sofia.ramirez.80@obelie.mx,3347072186,Tlaquepaque,evento,Centro
C-897C141F47,2026-09-11 17:53:55,Mateo Aguilar,mateo.aguilar.61@obelie.mx,3358807348,Guadalajara,frecuente,Centro
C-19FE37D396,2026-09-11 17:53:55,Mateo Aguilar,mateo.aguilar.42@obelie.mx,3323734105,Tonalá,nuevo,Centro
C-A62087499E,2026-09-11 17:53:56,Valeria Ortiz,valeria.ortiz.57@obelie.mx,3331311467,Tonalá,frecuente,Centro
C-760664DEBB,2026-09-11 17:53:56,Sofia Ramirez,sofia.ramirez.65@obelie.mx,3343187809,Tlajomulco,frecuente,Norte
C-5878518FED,2026-09-11 17:53:56,Mateo Aguilar,mateo.aguilar.18@obelie.mx,3357859407,Tonalá,frecuente,Norte
C-308E8FAA3D,2026-09-11 17:53:57,Ricardo Flores,ricardo.flores.53@obelie.mx,3378473613,Tlajomulco,nuevo,Plaza Obelie
C-16037D0889,2026-09-11 17:53:57,Daniela Pineda,daniela.pineda.61@obelie.mx,3327811549,Zapopan,frecuente,Norte
C-80F150A4BB,2026-09-11 17:53:57,Fernando Diaz,fernando.diaz.14@obelie.mx,3399772221,Guadalajara,frecuente,Plaza Obelie
C-D74F316725,2026-09-11 17:53:57,Hugo Salazar,hugo.salazar.95@obelie.mx,3322186353,Tlajomulco,frecuente,Sur
C-4D9898FDD3,2026-09-11 17:53:58,Sofia Ramirez,sofia.ramirez.80@obelie.mx,3399114570,Guadalajara,mayoreo,Norte
C-D3AE8E15C4,2026-09-11 17:53:58,Valeria Ortiz,valeria.ortiz.90@obelie.mx,3389636669,Zapopan,mayoreo,Centro
C-E14F87F93D,2026-09-11 17:53:58,Fernando Diaz,fernando.diaz.74@obelie.mx,3357444428,Tlajomulco,evento,Centro
C-6141A7425D,2026-09-11 17:53:59,Valeria Ortiz,valeria.ortiz.41@obelie.mx,3383575078,Zapopan,evento,Norte
C-2C1ADE0F3F,2026-09-11 17:53:59,Paola Nunez,paola.nunez.63@obelie.mx,3336135596,Tlaquepaque,evento,Centro
C-E772CE734A,2026-09-11 17:53:59,Valeria Ortiz,valeria.ortiz.73@obelie.mx,3364503102,Tlaquepaque,nuevo,Plaza Obelie
C-3C0830FCE0,2026-09-11 17:54:00,Valeria Ortiz,valeria.ortiz.71@obelie.mx,3391921810,Tonalá,mayoreo,Sur
C-FFD65D792A,2026-09-11 17:54:00,Camila Herrera,camila.herrera.41@obelie.mx,3356316531,Tonalá,mayoreo,Centro
C-4E7EB335FA,2026-09-11 17:54:01,Ricardo Flores,ricardo.flores.16@obelie.mx,3332399524,Tonalá,nuevo,Norte
C-749C6A5BF2,2026-09-11 17:54:01,Jorge Castillo,jorge.castillo.68@obelie.mx,3355566171,Tlaquepaque,nuevo,Norte
C-B0F9945A0F,2026-09-11 17:54:01,Jorge Castillo,jorge.castillo.20@obelie.mx,3345572197,Zapopan,nuevo,Sur
C-B6FD79ADFD,2026-09-11 17:54:02,Elena Vargas,elena.vargas.26@obelie.mx,3316657306,Guadalajara,evento,Centro
C-7660EE45B2,2026-09-11 17:54:02,Andres Molina,andres.molina.34@obelie.mx,3332789695,Guadalajara,mayoreo,Plaza Obelie
C-374B83308E,2026-09-11 17:54:02,Mateo Aguilar,mateo.aguilar.95@obelie.mx,3388611158,Tonalá,evento,Plaza Obelie
C-62A446BDFA,2026-09-11 17:54:03,Jorge Castillo,jorge.castillo.45@obelie.mx,3360225566,Zapopan,evento,Norte
C-63E5915DD4,2026-09-11 17:54:03,Sofia Ramirez,sofia.ramirez.84@obelie.mx,3314065020,Zapopan,frecuente,Plaza Obelie
C-30AF6DA354,2026-09-11 17:54:03,Ricardo Flores,ricardo.flores.34@obelie.mx,3377147181,Zapopan,nuevo,Centro
C-12B9DD7FF2,2026-09-11 17:54:04,Valeria Ortiz,valeria.ortiz.84@obelie.mx,3378948970,Tlajomulco,evento,Norte
C-5D7F592339,2026-09-11 17:54:04,Hugo Salazar,hugo.salazar.99@obelie.mx,3324231343,Guadalajara,mayoreo,Plaza Obelie
C-76C2F0F428,2026-09-11 17:54:04,Elena Vargas,elena.vargas.69@obelie.mx,3343284308,Zapopan,frecuente,Centro
C-8984EF2110,2026-09-11 17:54:05,Camila Herrera,camila.herrera.18@obelie.mx,3388388754,Zapopan,nuevo,Centro
C-F322D660E9,2026-09-11 17:54:05,Paola Nunez,paola.nunez.63@obelie.mx,3343204718,Tonalá,frecuente,Centro
C-E24335EBEA,2026-09-11 17:54:05,Paola Nunez,paola.nunez.30@obelie.mx,3373444387,Tlajomulco,nuevo,Centro
C-21ABD7D968,2026-09-11 17:54:06,Sofia Ramirez,sofia.ramirez.52@obelie.mx,3338958688,Guadalajara,evento,Sur
C-A01D818D4E,2026-09-11 17:54:06,Hugo Salazar,hugo.salazar.93@obelie.mx,3310523219,Tlajomulco,mayoreo,Sur
C-A7AB2C7EB9,2026-09-11 17:54:06,Andres Molina,andres.molina.54@obelie.mx,3349271804,Tonalá,nuevo,Centro
C-981F0B35BA,2026-09-11 17:54:07,Jorge Castillo,jorge.castillo.46@obelie.mx,3382891802,Tlajomulco,frecuente,Plaza Obelie
C-CDAA7B31CD,2026-09-11 17:54:07,Andres Molina,andres.molina.26@obelie.mx,3362437733,Tonalá,mayoreo,Centro
C-6B2A17379A,2026-09-11 17:54:07,Camila Herrera,camila.herrera.39@obelie.mx,3320383611,Tlajomulco,frecuente,Sur
C-842833A4B1,2026-09-11 17:54:08,Paola Nunez,paola.nunez.32@obelie.mx,3346035932,Zapopan,nuevo,Norte
C-1C8D02245F,2026-09-11 17:54:08,Mateo Aguilar,mateo.aguilar.61@obelie.mx,3315973480,Tlaquepaque,mayoreo,Sur
C-92EA8ACA29,2026-09-11 17:54:09,Elena Vargas,elena.vargas.76@obelie.mx,3375139479,Tlajomulco,mayoreo,Centro
C-020417A265,2026-09-11 17:54:09,Fernando Diaz,fernando.diaz.83@obelie.mx,3339411747,Guadalajara,evento,Plaza Obelie
C-9C06F7C0B2,2026-09-11 17:54:09,Mateo Aguilar,mateo.aguilar.27@obelie.mx,3373641731,Zapopan,nuevo,Sur
C-842968A60B,2026-09-11 17:54:09,Mateo Aguilar,mateo.aguilar.10@obelie.mx,3383402343,Zapopan,evento,Norte
C-407CED1EE1,2026-09-11 17:54:10,Paola Nunez,paola.nunez.20@obelie.mx,3343685087,Tlajomulco,evento,Centro
C-9B5E0F92C7,2026-09-11 17:54:10,Valeria Ortiz,valeria.ortiz.42@obelie.mx,3392978736,Tlaquepaque,frecuente,Norte
C-6723EC74C8,2026-09-11 17:54:10,Mateo Aguilar,mateo.aguilar.57@obelie.mx,3316065187,Zapopan,evento,Plaza Obelie
C-5EEE6EAF81,2026-09-11 17:54:11,Daniela Pineda,daniela.pineda.72@obelie.mx,3378443852,Tlaquepaque,frecuente,Sur
C-33795F0CE6,2026-09-11 17:54:11,Daniela Pineda,daniela.pineda.73@obelie.mx,3319388874,Zapopan,evento,Centro
C-EFCAD30B94,2026-09-11 17:54:12,Mateo Aguilar,mateo.aguilar.10@obelie.mx,3389793689,Tonalá,mayoreo,Centro
C-0DBF370FE8,2026-09-11 17:54:12,Ricardo Flores,ricardo.flores.81@obelie.mx,3320971578,Guadalajara,frecuente,Norte
C-4A4D3935B2,2026-09-11 17:54:13,Ricardo Flores,ricardo.flores.52@obelie.mx,3316737663,Tonalá,evento,Plaza Obelie
C-F409E6416B,2026-09-11 17:54:13,Camila Herrera,camila.herrera.83@obelie.mx,3320815222,Tlaquepaque,nuevo,Sur
C-8A952D3D23,2026-09-11 17:54:13,Mateo Aguilar,mateo.aguilar.61@obelie.mx,3377406694,Guadalajara,frecuente,Plaza Obelie
C-8D287D1C83,2026-09-11 17:54:14,Fernando Diaz,fernando.diaz.60@obelie.mx,3366337872,Zapopan,frecuente,Norte
C-45B32A2702,2026-09-11 17:54:14,Hugo Salazar,hugo.salazar.70@obelie.mx,3334196640,Zapopan,nuevo,Sur
C-66BD8556DA,2026-09-11 17:54:14,Ricardo Flores,ricardo.flores.82@obelie.mx,3351037151,Tonalá,evento,Plaza Obelie
C-925A56A238,2026-09-11 17:54:15,Mateo Aguilar,mateo.aguilar.12@obelie.mx,3373468012,Tonalá,mayoreo,Plaza Obelie
C-B1D68D9413,2026-09-11 17:54:15,Camila Herrera,camila.herrera.72@obelie.mx,3389891021,Guadalajara,nuevo,Norte
C-4B5CF7F95A,2026-09-11 17:54:15,Sofia Ramirez,sofia.ramirez.86@obelie.mx,3390039956,Tlajomulco,evento,Norte
C-951A1ADC67,2026-09-11 17:54:16,Paola Nunez,paola.nunez.28@obelie.mx,3376618359,Tonalá,frecuente,Centro
C-D572EF7B95,2026-09-11 17:54:16,Paola Nunez,paola.nunez.24@obelie.mx,3315272585,Tlajomulco,frecuente,Sur
C-3E9EB38180,2026-09-11 17:54:16,Sofia Ramirez,sofia.ramirez.37@obelie.mx,3384525381,Zapopan,frecuente,Centro
C-19BFFBBBEC,2026-09-11 17:54:16,Hugo Salazar,hugo.salazar.69@obelie.mx,3325293793,Tlaquepaque,frecuente,Norte
C-46010970A6,2026-09-11 17:54:17,Daniela Pineda,daniela.pineda.26@obelie.mx,3368881370,Tlajomulco,mayoreo,Plaza Obelie
C-05ECAC88E4,2026-09-11 17:54:17,Andres Molina,andres.molina.21@obelie.mx,3366271454,Tlajomulco,mayoreo,Sur
